"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"ITUB","Itau Unibanco Banco Holding SA","4.05","$39.54B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/itub",
"ITT","ITT Inc.","46.83","$4.12B","2011","Capital Goods","Fluid Controls","https://old.nasdaq.com/symbol/itt",
"IVH","Ivy High Income Opportunities Fund","10.31","$170.84M","2013","n/a","n/a","https://old.nasdaq.com/symbol/ivh",
"JPM","J P Morgan Chase & Co","89.05","$271.29B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/jpm",
"JPM^C","J P Morgan Chase & Co","26.4","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jpm^c",
"JPM^D","J P Morgan Chase & Co","25.78","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jpm^d",
"JPM^G","J P Morgan Chase & Co","25.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jpm^g",
"JPM^H","J P Morgan Chase & Co","25.62","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/jpm^h",
"JPM^J","J P Morgan Chase & Co","24.22","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/jpm^j",
"JAX","J. Alexander&#39;s Holdings, Inc.","4.29","$64.4M","2015","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/jax",
"JILL","J. Jill, Inc.","0.3685","$16.32M","2017","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/jill",
"JCP","J.C. Penney Company, Inc. Holding Company","0.26","$83.46M","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/jcp",
"SJM","J.M. Smucker Company (The)","117.36","$13.38B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/sjm",
"JBL","Jabil Inc.","23.33","$3.52B","1993","Technology","Electrical Products","https://old.nasdaq.com/symbol/jbl",
"J","Jacobs Engineering Group Inc.","78.21","$10.41B","n/a","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/j",
"JHX","James Hardie Industries plc.","11.03","$4.89B","n/a","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/jhx",
"JHG","Janus Henderson Group plc","15.12","$2.83B","2017","Finance","Investment Managers","https://old.nasdaq.com/symbol/jhg",
"JOF","Japan Smaller Capitalization Fund Inc","6.84","$193.8M","1990","n/a","n/a","https://old.nasdaq.com/symbol/jof",
"JBGS","JBG SMITH Properties","31.24","$4.21B","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/jbgs",
"JEF","Jefferies Financial Group Inc.","12.11","$3.26B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jef",
"JELD","JELD-WEN Holding, Inc.","8.77","$883.62M","2017","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/jeld",
"JCAP","Jernigan Capital, Inc.","11.89","$276.7M","2015","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/jcap",
"JCAP^B","Jernigan Capital, Inc.","22.9947","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jcap^b",
"JT","Jianpu Technology Inc.","0.72","$121.73M","2017","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/jt",
"JKS","JinkoSolar Holding Company Limited","14.8","$662.04M","2010","Technology","Semiconductors","https://old.nasdaq.com/symbol/jks",
"JMP","JMP Group LLC","2.31","$45.12M","2007","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/jmp",
"JBT","John Bean Technologies Corporation","73.34","$2.32B","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/jbt",
"BTO","John Hancock Financial Opportunities Fund","18.64","$348.41M","1994","n/a","n/a","https://old.nasdaq.com/symbol/bto",
"HEQ","John Hancock Hedged Equity & Income Fund","10.43","$127.49M","2011","n/a","n/a","https://old.nasdaq.com/symbol/heq",
"JHS","John Hancock Income Securities Trust","14.125","$164.51M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jhs",
"JHI","John Hancock Investors Trust","13.24","$115.28M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jhi",
"HPF","John Hancock Pfd Income Fund II","15.92","$339.86M","2002","n/a","n/a","https://old.nasdaq.com/symbol/hpf",
"HPI","John Hancock Preferred Income Fund","16.54","$432.01M","2002","n/a","n/a","https://old.nasdaq.com/symbol/hpi",
"HPS","John Hancock Preferred Income Fund III","14.01","$443.62M","2003","n/a","n/a","https://old.nasdaq.com/symbol/hps",
"PDT","John Hancock Premium Dividend Fund","11.98","$582.03M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/pdt",
"HTD","John Hancock Tax Advantaged Dividend Income Fund","18.12","$641.32M","2004","n/a","n/a","https://old.nasdaq.com/symbol/htd",
"HTY","John Hancock Tax-Advantaged Global Shareholder Yield Fund","5.05","$55.11M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/hty",
"JW.A","John Wiley & Sons, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jw.a",
"JW.B","John Wiley & Sons, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jw.b",
"JNJ","Johnson & Johnson","149.68","$394.61B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/jnj",
"JCI","Johnson Controls International plc","27.59","$21.08B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/jci",
"JLL","Jones Lang LaSalle Incorporated","98.98","$5.1B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/jll",
"JMIA","Jumia Technologies AG","3.58","$280.7M","2019","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/jmia",
"JIH","Juniper Industrial Holdings, Inc.","9.86","$425.21M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/jih",
"JIH.U","Juniper Industrial Holdings, Inc.","n/a","n/a","2019","n/a","n/a","https://old.nasdaq.com/symbol/jih.u",
"JIH.WS","Juniper Industrial Holdings, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/jih.ws",
"JNPR","Juniper Networks, Inc.","22.61","$7.48B","1999","Technology","Computer Communications Equipment","https://old.nasdaq.com/symbol/jnpr",
"JP","Jupai Holdings Limited","1.1","$36.99M","2015","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/jp",
"JE","Just Energy Group, Inc.","0.4227","$64.08M","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/je",
"JE^A","Just Energy Group, Inc.","2.01","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/je^a",
"LRN","K12 Inc","24.16","$989.75M","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/lrn",
"KAI","Kadant Inc","71.71","$822.47M","n/a","Technology","Industrial Machinery/Components","https://old.nasdaq.com/symbol/kai",
"KDMN","Kadmon Holdings, Inc.","4.4","$703.26M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/kdmn",
"KAMN","Kaman Corporation","35.3","$982.48M","n/a","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/kamn",
"KSU","Kansas City Southern","131.01","$12.45B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/ksu",
"KSU^","Kansas City Southern","28.901","n/a","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/ksu^",
"KAR","KAR Auction Services, Inc","12.25","$1.58B","2009","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/kar",
"KMF","Kayne Anderson Midstream Energy Fund, Inc","3.9","$184.07M","2010","n/a","n/a","https://old.nasdaq.com/symbol/kmf",
"KYN","Kayne Anderson MLP/Midstream Investment Company","4.55","$574.83M","2004","n/a","n/a","https://old.nasdaq.com/symbol/kyn",
"KB","KB Financial Group Inc","24.87","$9.63B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/kb",
"KBH","KB Home","20.36","$1.99B","1986","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/kbh",
"KBR","KBR, Inc.","18.35","$2.61B","2006","Basic Industries","Military/Government/Technical","https://old.nasdaq.com/symbol/kbr",
"K","Kellogg Company","65.52","$22.44B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/k",
"KEM","Kemet Corporation","25.67","$1.5B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/kem",
"KMPR","Kemper Corporation","65.62","$4.39B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/kmpr",
"KMT","Kennametal Inc.","22.17","$1.84B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/kmt",
"KW","Kennedy-Wilson Holdings Inc.","13","$1.85B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/kw",
"KEN","Kenon Holdings Ltd.","15.75","$847.77M","2015","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/ken",
"KDP","Keurig Dr Pepper Inc.","25.65","$36.09B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/kdp",
"KEY","KeyCorp","10.32","$10.07B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/key",
"KEY^I","KeyCorp","25.866","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/key^i",
"KEY^J","KeyCorp","24.71","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/key^j",
"KEY^K","KeyCorp","25.06","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/key^k",
"KEYS","Keysight Technologies Inc.","91.6","$17.17B","2014","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/keys",
"KRC","Kilroy Realty Corporation","60.56","$6.43B","1997","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/krc",
"KRP","Kimbell Royalty Partners","5.37","$290.39M","2017","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/krp",
"KMB","Kimberly-Clark Corporation","139.47","$47.62B","n/a","Consumer Durables","Containers/Packaging","https://old.nasdaq.com/symbol/kmb",
"KIM","Kimco Realty Corporation","8.3","$3.59B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/kim",
"KIM^L","Kimco Realty Corporation","23.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kim^l",
"KIM^M","Kimco Realty Corporation","23.06","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kim^m",
"KMI","Kinder Morgan, Inc.","14.46","$32.71B","2011","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/kmi",
"KFS","Kingsway Financial Services, Inc.","1.47","$32.9M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/kfs",
"KGC","Kinross Gold Corporation","6.2","$7.79B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/kgc",
"KEX","Kirby Corporation","46.4","$2.78B","n/a","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/kex",
"KL","Kirkland Lake Gold Ltd.","36.67","$10.16B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/kl",
"KRG","Kite Realty Group Trust","7.49","$629.35M","2004","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/krg",
"KKR","KKR & Co. Inc.","21.84","$18.53B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/kkr",
"KKR^A","KKR & Co. Inc.","25.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kkr^a",
"KKR^B","KKR & Co. Inc.","25.74","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kkr^b",
"KIO","KKR Income Opportunities Fund","10.65","$216.62M","2013","n/a","n/a","https://old.nasdaq.com/symbol/kio",
"KREF","KKR Real Estate Finance Trust Inc.","14.48","$832.41M","2017","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/kref",
"KNX","Knight Transportation, Inc.","35.19","$5.97B","2017","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/knx",
"KNL","Knoll, Inc.","9.21","$466.51M","2004","Consumer Durables","Office Equipment/Supplies/Services","https://old.nasdaq.com/symbol/knl",
"KNOP","KNOT Offshore Partners LP","12.85","$420.12M","2013","Consumer Services","Marine Transportation","https://old.nasdaq.com/symbol/knop",
"KN","Knowles Corporation","14.31","$1.32B","2014","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/kn",
"KSS","Kohl&#39;s Corporation","16.48","$2.56B","1992","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/kss",
"PHG","Koninklijke Philips N.V.","41.96","$37.39B","n/a","Energy","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/phg",
"KTB","Kontoor Brands, Inc.","18.15","$1.04B","2019","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ktb",
"KOP","Koppers Holdings Inc.","10.55","$221.12M","2006","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/kop",
"KEP","Korea Electric Power Corporation","8.72","$11.2B","1994","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/kep",
"KF","Korea Fund, Inc. (The)","22.73","$115.27M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/kf",
"KFY","Korn Ferry ","26.48","$1.46B","1999","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/kfy",
"KOS","Kosmos Energy Ltd.","1.03","$417.25M","2011","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/kos",
"KRA","Kraton Corporation","8.77","$279.14M","2009","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/kra",
"KR","Kroger Company (The)","32.17","$25.02B","n/a","Consumer Services","Food Chains","https://old.nasdaq.com/symbol/kr",
"KRO","Kronos Worldwide Inc","8.81","$1.02B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/kro",
"KT","KT Corporation","9.06","$4.44B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/kt",
"LB","L Brands, Inc.","12.06","$3.33B","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/lb",
"SCX","L.S. Starrett Company (The)","3.51","$24.43M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/scx",
"LHX","L3Harris Technologies, Inc.","187.78","$40.73B","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lhx",
"LH","Laboratory Corporation of America Holdings","148.18","$14.39B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/lh",
"LADR","Ladder Capital Corp","7.06","$854.1M","2014","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ladr",
"LAIX","LAIX Inc.","3.46","$170.97M","2018","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/laix",
"LW","Lamb Weston Holdings, Inc.","55.71","$8.14B","2016","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/lw",
"LCI","Lannett Co Inc","8.21","$331.22M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/lci",
"LPI","Laredo Petroleum, Inc.","0.448","$107.25M","2011","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/lpi",
"LVS","Las Vegas Sands Corp.","40.69","$31.08B","2004","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/lvs",
"LTM","LATAM Airlines Group S.A.","3.32","$2.01B","n/a","Transportation","Air Freight/Delivery Services","https://old.nasdaq.com/symbol/ltm",
"LGI","Lazard Global Total Return and Income Fund","12.61","$164.06M","2004","n/a","n/a","https://old.nasdaq.com/symbol/lgi",
"LAZ","Lazard Ltd.","27.07","$2.84B","2005","Finance","Investment Managers","https://old.nasdaq.com/symbol/laz",
"LZB","La-Z-Boy Incorporated","19.66","$905M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/lzb",
"LCII","LCI Industries ","72.11","$1.81B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/lcii",
"LEAF","Leaf Group Ltd.","1.21","$32.18M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/leaf",
"LEA","Lear Corporation","83.37","$4.97B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/lea",
"LEE","Lee Enterprises, Incorporated","0.7756","$45.09M","n/a","Consumer Services","Newspapers/Magazines","https://old.nasdaq.com/symbol/lee",
"LGC","Legacy Acquisition Corp.","10.41","$383.14M","2017","Technology","Advertising","https://old.nasdaq.com/symbol/lgc",
"LGC.U","Legacy Acquisition Corp.","n/a","n/a","2017","n/a","n/a","https://old.nasdaq.com/symbol/lgc.u",
"LGC.WS","Legacy Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lgc.ws",
"LM","Legg Mason, Inc.","49.55","$4.36B","n/a","Finance","Investment Managers","https://old.nasdaq.com/symbol/lm",
"LMHA","Legg Mason, Inc.","25.335","n/a","2016","Finance","Investment Managers","https://old.nasdaq.com/symbol/lmha",
"LMHB","Legg Mason, Inc.","24.18","n/a","2016","Finance","Investment Managers","https://old.nasdaq.com/symbol/lmhb",
"LEG","Leggett & Platt, Incorporated","26.99","$3.57B","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/leg",
"JBK","Lehman ABS Corporation","30.2","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/jbk",
"KTH","Lehman ABS Corporation","31.189","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/kth",
"KTN","Lehman ABS Corporation","29.705","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/ktn",
"KTP","Lehman ABS Corporation","1.1846","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/ktp",
"LDOS","Leidos Holdings, Inc.","94.56","$13.41B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/ldos",
"LEJU","Leju Holdings Limited","1.76","$238.96M","2014","Finance","Real Estate","https://old.nasdaq.com/symbol/leju",
"LC","LendingClub Corporation","7.39","$516.33M","2014","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/lc",
"LEN","Lennar Corporation","40.15","$12.54B","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/len",
"LEN.B","Lennar Corporation","n/a","n/a","n/a","Basic Industries","Homebuilding","https://old.nasdaq.com/symbol/len.b",
"LII","Lennox International, Inc.","172.95","$6.62B","1999","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lii",
"LHC","Leo Holdings Corp.","10.34","$258.5M","2018","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/lhc",
"LHC.U","Leo Holdings Corp.","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/lhc.u",
"LHC.WS","Leo Holdings Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lhc.ws",
"LEVI","Levi Strauss & Co","12.32","$4.88B","2019","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/levi",
"LXP","Lexington Realty Trust","9.96","$2.55B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lxp",
"LXP^C","Lexington Realty Trust","49.26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lxp^c",
"LPL","LG Display Co., Ltd.","4.39","$3.14B","2004","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lpl",
"DFNS","LGL Systems Acquisition Corp.","9.78","$210.88M","2020","Finance","Business Services","https://old.nasdaq.com/symbol/dfns",
"DFNS.U","LGL Systems Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/dfns.u",
"DFNS.WS","LGL Systems Acquisition Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/dfns.ws",
"USA","Liberty All-Star Equity Fund","5.19","$1.08B","1986","n/a","n/a","https://old.nasdaq.com/symbol/usa",
"ASG","Liberty All-Star Growth Fund, Inc.","5.09","$193.51M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/asg",
"LBRT","Liberty Oilfield Services Inc.","2.78","$312.91M","2018","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/lbrt",
"LSI","Life Storage, Inc.","88.73","$4.14B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/lsi",
"LITB","LightInTheBox Holding Co., Ltd.","0.745","$83.32M","2013","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/litb",
"LNC","Lincoln National Corporation","27.13","$5.3B","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/lnc",
"LIN","Linde plc","178.88","$95.34B","2018","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lin",
"LNN","Lindsay Corporation","87.97","$953.13M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/lnn",
"LN","LINE Corporation","48.62","$11.65B","2016","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/ln",
"LINX","Linx S.A.","4.4","$781.31M","2019","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/linx",
"LGF.A","Lions Gate Entertainment Corporation","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lgf.a",
"LGF.B","Lions Gate Entertainment Corporation","n/a","n/a","2016","n/a","n/a","https://old.nasdaq.com/symbol/lgf.b",
"LAD","Lithia Motors, Inc.","87.95","$2.05B","n/a","Consumer Durables","Automotive Aftermarket","https://old.nasdaq.com/symbol/lad",
"LAC","Lithium Americas Corp.","2.86","$257.3M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/lac",
"LYV","Live Nation Entertainment, Inc.","36.47","$7.82B","n/a","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/lyv",
"LTHM","Livent Corporation","5.48","$801.05M","2018","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lthm",
"RAMP","LiveRamp Holdings, Inc.","31.52","$2.12B","2018","Technology","EDP Services","https://old.nasdaq.com/symbol/ramp",
"LYG","Lloyds Banking Group Plc","1.39","$24.48B","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/lyg",
"SCD","LMP Capital and Income Fund Inc.","9.03","$162.39M","2004","n/a","n/a","https://old.nasdaq.com/symbol/scd",
"LMT","Lockheed Martin Corporation","373.44","$105.26B","n/a","Capital Goods","Military/Government/Technical","https://old.nasdaq.com/symbol/lmt",
"L","Loews Corporation","33.71","$9.54B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/l",
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima","3.35","$399.32M","2017","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/loma",
"LPX","Louisiana-Pacific Corporation","16.13","$1.81B","n/a","Basic Industries","Forest Products","https://old.nasdaq.com/symbol/lpx",
"LOW","Lowe&#39;s Companies, Inc.","92.62","$69.92B","n/a","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/low",
"LXU","Lsb Industries Inc.","1.53","$44.83M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lxu",
"LTC","LTC Properties, Inc.","32.86","$1.31B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ltc",
"LUB","Luby&#39;s, Inc.","0.7653","$23.49M","n/a","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/lub",
"LL","Lumber Liquidators Holdings, Inc","5.28","$151.88M","2007","Consumer Services","RETAIL: Building Materials","https://old.nasdaq.com/symbol/ll",
"LXFR","Luxfer Holdings PLC","13.47","$369.5M","2012","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lxfr",
"LDL","Lydall, Inc.","8.05","$142.44M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/ldl",
"LYB","LyondellBasell Industries NV","46.63","$15.56B","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/lyb",
"MTB","M&T Bank Corporation","104.63","$13.6B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mtb",
"MDC","M.D.C. Holdings, Inc.","23.35","$1.47B","n/a","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","17.66","$504.78M","1993","Capital Goods","Homebuilding","https://old.nasdaq.com/symbol/mho",
"MAC","Macerich Company (The)","6.02","$850.61M","1994","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/mac",
"CLI","Mack-Cali Realty Corporation","14.52","$1.32B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/cli",
"MFD","Macquarie First Trust Global","7.58","$64.79M","2004","n/a","n/a","https://old.nasdaq.com/symbol/mfd",
"MGU","Macquarie Global Infrastructure Total Return Fund Inc.","15.91","$198.37M","2005","n/a","n/a","https://old.nasdaq.com/symbol/mgu",
"MIC","Macquarie Infrastructure Corporation ","23.61","$2.05B","2004","Energy","Oil Refining/Marketing","https://old.nasdaq.com/symbol/mic",
"BMA","Macro Bank Inc.","15.59","$996.82M","n/a","Finance","Commercial Banks","https://old.nasdaq.com/symbol/bma",
"M","Macy&#39;s Inc","5.22","$1.62B","n/a","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/m",
"MCN","Madison Covered Call & Equity Strategy Fund","5.33","$111.65M","2004","n/a","n/a","https://old.nasdaq.com/symbol/mcn",
"MSGE","Madison Square Garden Entertainment Corp.","64.25","n/a","2020","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/msge",
"MSGS","Madison Square Garden Sports Corp.","171.03","$4.1B","2015","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/msgs",
"MMP","Magellan Midstream Partners L.P.","39.71","$9.04B","n/a","Energy","Natural Gas Distribution","https://old.nasdaq.com/symbol/mmp",
"MGA","Magna International, Inc.","34.64","$10.48B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mga",
"MX","MagnaChip Semiconductor Corporation","10.64","$370.29M","2011","Technology","Semiconductors","https://old.nasdaq.com/symbol/mx",
"MGY","Magnolia Oil & Gas Corporation","3.98","$1.01B","2017","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/mgy",
"MH^A","Maiden Holdings, Ltd.","6.7557","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^a",
"MH^C","Maiden Holdings, Ltd.","5.88","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^c",
"MH^D","Maiden Holdings, Ltd.","5.89","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mh^d",
"MHLA","Maiden Holdings, Ltd.","16.6617","n/a","2016","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mhla",
"MHNC","Maiden Holdings, Ltd.","18.7","n/a","2013","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/mhnc",
"MAIN","Main Street Capital Corporation","21.86","$1.41B","2007","n/a","n/a","https://old.nasdaq.com/symbol/main",
"MMD","MainStay MacKay DefinedTerm Municipal Opportunitie","18.91","$522.74M","2012","n/a","n/a","https://old.nasdaq.com/symbol/mmd",
"MNK","Mallinckrodt plc","3.05","$256.83M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mnk",
"MANU","Manchester United Ltd.","16.13","$2.65B","2012","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/manu",
